country,year,co2,coal_co2,cement_co2,gas_co2,oil_co2,methane,population,gdp,primary_energy_consumption
Turkmenistan,2001,38.0,0.264,0.181,26.095,11.725,32.5,4564087.0,22282607699.584,151.237
Turkmenistan,2002,39.89,0.264,0.18,26.469,13.242,34.74,4610018.0,26092256279.433,127.565
Turkmenistan,2003,44.521,0.264,0.179,29.374,14.967,37.15,4655752.0,30907438343.913,176.118
Turkmenistan,2004,46.447,0.264,0.218,30.884,15.345,39.0,4703396.0,35857411890.29,174.406
Turkmenistan,2005,48.233,0.264,0.256,32.617,15.359,37.76,4754652.0,41000560326.32,176.6
Turkmenistan,2006,49.373,0.264,0.359,34.017,14.997,36.56,4810114.0,46020565989.368,178.462
Turkmenistan,2007,55.89,0.264,0.362,39.85,15.678,34.85,4870142.0,51695423432.057,173.172
Turkmenistan,2008,56.667,0.264,0.392,40.073,16.202,33.95,4935765.0,60005172197.114,142.055
Turkmenistan,2009,50.17,0.264,0.42,34.497,15.253,32.25,5007953.0,64415942059.9,231.601
Turkmenistan,2010,57.11,0.264,0.439,39.685,16.986,31.04,5087211.0,71126121212.6,249.566
Turkmenistan,2011,62.183,0.264,0.738,43.693,17.752,34.53,5174076.0,82538330077.236,276.998
Turkmenistan,2012,64.534,0.264,0.894,45.065,18.575,38.85,5267906.0,91657729538.505,301.965
Turkmenistan,2013,66.375,0.264,1.013,46.269,19.093,42.76,5366376.0,100974900056.312,268.245
Turkmenistan,2014,68.033,0.264,1.107,46.947,19.98,46.62,5466324.0,111420611625.204,278.038
